algo,seed,arm,episode,mode_share_mean,unanimous_frac,all_actions_constant,action_spearman_mean,sinr_corr_mean,timely_throughput_mbps,embb_p5_mbps,path_agreement_gap
ippo,42,sampled,1,0.363,0.0,0.0,-0.016138968742500502,0.2013958348397784,68.07520436384108,3.237381744384766e-06,0.0
ippo,42,sampled,2,0.371,0.0,0.0,-0.04442795332459432,0.10765720844137786,76.47695208480334,2.4813869595527647e-06,0.0
ippo,42,sampled,3,0.36700000000000005,0.0,0.0,0.0050815511103259135,0.49659194351474073,75.68781820971269,3.143803226947785e-06,0.0
ippo,42,sampled,4,0.3550000000000001,0.0,0.0,0.054569580508157564,0.4470509797730865,74.88848581612513,3.3769057750701903e-06,0.0
ippo,42,sampled,5,0.38600000000000007,0.0,0.0,-0.0014927908045082414,0.2551088583025954,76.68082167456896,4.974907374382019e-06,0.0
ippo,42,sampled,6,0.37,0.0,0.0,-0.01876306354468197,0.3045370520816531,77.03168000000008,4.254598021507263e-06,0.0
ippo,42,sampled,7,0.345,0.0,0.0,-0.028016169065060947,0.27752515593695254,74.06623352323551,2.5909776449203492e-06,0.0
ippo,42,sampled,8,0.35200000000000004,0.0,0.0,-0.02790582594307329,0.1475896754008668,76.76933738307443,6.278191184997559e-06,0.0
ippo,42,sampled,9,0.37500000000000006,0.0,0.0,-0.00872482281196216,0.48353242828891335,57.22327192247839,7.231053352355957e-07,0.0
ippo,43,greedy,0,0.8,0.5,0.0,0.38059208033388897,0.9998468528806077,64.30748968289598,4.699926853179931e-06,0.0
ippo,43,greedy,1,0.8009999999999999,0.5,0.0,0.5354440602504167,0.9995752246662599,62.97732866806705,7.5989632606506345e-06,0.0
ippo,43,greedy,2,0.8,0.5,0.0,0.9999999999999999,0.9999999999999986,76.7805220437567,1.5989782810211182e-06,0.0
ippo,43,greedy,3,0.8009999999999999,0.5,0.0,0.38059208033388897,0.9998323188028884,76.49214090326677,6.5764012336730955e-06,0.0
ippo,43,greedy,4,0.8,0.5,0.0,0.692543937386883,0.998274816058573,76.74693245874738,2.5980546474456787e-06,0.0
ippo,43,greedy,5,0.8009999999999999,0.5,0.0,0.5354440602504167,0.999967421839084,76.76422721705134,2.6661267280578614e-06,0.0
ippo,43,greedy,6,0.845,0.5,0.0,0.7694079530401624,0.996511726417061,76.90422403181414,2.887225866317749e-06,0.0
ippo,43,greedy,7,0.8,0.5,0.0,0.9999999999999999,0.9999999999999993,69.56673546101406,5.961012363433838e-06,0.0
ippo,43,greedy,8,0.9009999999999999,0.505,0.0,0.6283552482003334,0.9999118592735726,76.63879134230856,2.787352800369263e-06,0.0
ippo,43,greedy,9,0.8,0.5,0.0,0.9999999999999999,0.9999999999999997,61.661187271783625,2.9295161366462706e-07,0.0
ippo,43,sampled,0,0.37400000000000005,0.0,0.0,-0.030058625549676376,0.3958010182130502,63.314245631870754,1.2904565393924716e-06,0.0
ippo,43,sampled,1,0.364,0.0,0.0,-0.02507261683025839,0.19586071359760687,65.4858005726067,2.2452120184898378e-06,0.0
ippo,43,sampled,2,0.38,0.0,0.0,-0.010340112500329065,0.1877287091154652,76.5787920130063,2.839849436283112e-06,0.0
ippo,43,sampled,3,0.381,0.0,0.0,-0.01791304914611337,0.4734663401684641,75.45837379401915,3.052852511405945e-06,0.0
ippo,43,sampled,4,0.368,0.0,0.0,0.07299690497851352,0.45027460705243216,74.82405936720625,3.362947475910187e-06,0.0
ippo,43,sampled,5,0.37200000000000005,0.0,0.0,-0.024419539286794197,0.2681450025202489,76.68582440232711,5.2299569606781e-06,0.0
ippo,43,sampled,6,0.3760000000000001,0.0,0.0,-0.007117036961619018,0.3881391394566836,77.0047326791274,4.250212097167969e-06,0.0
ippo,43,sampled,7,0.3660000000000001,0.0,0.0,-0.03313585770711201,0.29953749546825253,73.30925251542223,2.9280002236366277e-06,0.0
ippo,43,sampled,8,0.361,0.005,0.0,-0.028374970977551612,0.6846705694703958,76.76930932199899,5.698662209510803e-06,0.0
ippo,43,sampled,9,0.38300000000000006,0.0,0.0,-0.03644149060659045,0.4235295035638346,55.0397944650118,7.290731459856033e-07,0.0
ippo,44,greedy,0,1.0,1.0,0.0,0.9999999999999998,0.9999999999999993,62.37031800451364,3.8568103790283206e-05,0.0
ippo,44,greedy,1,1.0,1.0,0.0,0.9999999999999998,0.9999999999999997,62.9921875583417,3.8854141235351564e-05,0.0
ippo,44,greedy,2,1.0,1.0,0.0,0.9999999999999998,0.9999999999999997,73.95640091949521,3.81121940612793e-05,0.0
ippo,44,greedy,3,1.0,1.0,0.0,0.9999999999999998,0.9999999999999989,74.98335606731641,3.952708053588867e-05,0.0
ippo,44,greedy,4,1.0,1.0,0.0,0.9999999999999998,0.9999999999999997,73.70730959004126,3.803137969970703e-05,0.0
ippo,44,greedy,5,1.0,1.0,0.0,0.9999999999999998,0.9999999999999994,76.84992,3.755403137207031e-05,0.0
ippo,44,greedy,6,1.0,1.0,0.0,0.9999999999999998,0.9999999999999993,77.03168,3.823892211914062e-05,0.0
ippo,44,greedy,7,1.0,1.0,0.0,0.9999999999999998,0.9999999999999994,66.79129793416875,3.838074111938476e-05,0.0
ippo,44,greedy,8,1.0,1.0,0.0,0.9999999999999998,0.9999999999999994,76.77312,4.126016235351562e-05,0.0
ippo,44,greedy,9,1.0,1.0,0.0,0.9999999999999998,0.9999999999999997,52.1143695904926,3.505894470214844e-05,0.0
ippo,44,sampled,0,0.371,0.0,0.0,-0.007192657215928981,0.4350980514632289,63.57156943570632,1.7584346175193789e-06,0.0
ippo,44,sampled,1,0.361,0.0,0.0,-0.0317097839988306,0.184179770187952,65.57892792497132,2.3810821175575258e-06,0.0
ippo,44,sampled,2,0.37400000000000005,0.0,0.0,-0.03603221309612061,0.16229412440555774,76.31735797191507,2.8424919128417968e-06,0.0
ippo,44,sampled,3,0.364,0.0,0.0,-0.020670032128812337,0.47601174178260247,75.19717691226506,3.292451906204224e-06,0.0
ippo,44,sampled,4,0.36800000000000005,0.005,0.0,0.07236445768566559,0.8614153602229606,74.76863616490601,3.362947475910187e-06,0.0
ippo,44,sampled,5,0.36700000000000005,0.0,0.0,-0.004551380739911601,0.29289607967757514,76.60958204447324,5.429167771339417e-06,0.0
ippo,44,sampled,6,0.36400000000000005,0.0,0.0,-0.013946726512098998,0.31949284473335704,76.96601652837691,4.265947222709656e-06,0.0
ippo,44,sampled,7,0.365,0.0,0.0,-0.020783414209416252,0.30884765909505363,73.03114141348259,3.00490974187851e-06,0.0
ippo,44,sampled,8,0.366,0.0,0.0,-0.020104286435240922,0.14676885669248282,76.76930932199893,6.336458945274353e-06,0.0
ippo,44,sampled,9,0.377,0.0,0.0,-0.016360326778574293,0.4827107582546269,55.304880164856506,7.437886536121368e-07,0.0
ippo,45,greedy,0,0.909,0.67,0.0,0.6940726298073769,0.9965051171596118,70.42140983841038,2.2481744289398194e-06,0.0
ippo,45,greedy,1,0.92,0.71,0.0,0.747530736966957,0.9903210387728787,71.79352690112842,7.447786331176758e-06,0.0
ippo,45,greedy,2,0.9119999999999999,0.75,0.0,0.7575525026454997,0.9971175326811699,75.89908375774465,1.7342524707317353e-06,0.0
ippo,45,greedy,3,0.905,0.65,0.0,0.6819337836758066,0.9979936198771864,75.51417088631305,2.607198715209961e-06,0.0
ippo,45,greedy,4,0.946,0.74,0.0,0.8016003752130796,0.9997444387878908,75.81965770977817,2.7745254039764403e-06,0.0
ippo,45,greedy,5,0.9630000000000001,0.815,0.0,0.8700182662173352,0.9992392530127063,76.82991190961476,3.755403137207031e-05,0.0
ippo,45,greedy,6,0.961,0.81,0.0,0.860994824014211,0.9989736706376864,76.25902807083453,3.823892211914062e-05,0.0
ippo,45,greedy,7,0.915,0.7,0.0,0.737267936783319,0.9960663302296883,71.74634688487787,5.8115806579589844e-06,0.0
ippo,45,greedy,8,0.9730000000000001,0.865,0.0,0.9024598766388843,0.9985928289347064,76.77311999999984,4.126016235351562e-05,0.0
ippo,45,greedy,9,0.9259999999999999,0.71,0.0,0.7566326300355118,0.9993809876796375,71.9469673738896,3.8504844903945925e-07,0.0
ippo,45,sampled,0,0.36700000000000005,0.0,0.0,-0.01122243867002013,0.44473169698721654,63.47633007072293,2.1033902883529667e-06,0.0
ippo,45,sampled,1,0.364,0.0,0.0,-0.01937281752566704,0.2081031433322702,68.67004464204321,3.6113207578659055e-06,0.0
ippo,45,sampled,2,0.36700000000000005,0.0,0.0,-0.04165142482230201,0.11479140746653164,76.29721049574408,3.045914578437806e-06,0.0
ippo,45,sampled,3,0.36700000000000005,0.0,0.0,-0.008584966641347704,0.5054149076122952,75.03311557099806,3.146168696880341e-06,0.0
ippo,45,sampled,4,0.36300000000000004,0.0,0.0,0.06146851896242581,0.44891982870543784,74.94873261231423,3.5885367989540106e-06,0.0
ippo,45,sampled,5,0.36900000000000005,0.0,0.0,-0.00354659206142985,0.2761420543672454,76.63162428770205,5.429167771339417e-06,0.0
ippo,45,sampled,6,0.3610000000000001,0.0,0.0,-0.01955271465922602,0.3099638074143158,76.96601652837694,4.250738358497619e-06,0.0
ippo,45,sampled,7,0.35800000000000004,0.0,0.0,-0.028614018234595157,0.29172548778785945,74.80497411789295,3.584623885154724e-06,0.0
ippo,45,sampled,8,0.36200000000000004,0.0,0.0,-0.016908957238173716,0.1971586332885053,76.76931733638715,6.22341022491455e-06,0.0
ippo,45,sampled,9,0.36,0.0,0.0,-0.03597533121861536,0.4587378219045296,56.75456963178002,7.737754374742509e-07,0.0
ippo,46,greedy,0,1.0,1.0,0.0,0.9999999999999998,0.9999999999999989,64.37720924548914,3.8568103790283206e-05,0.0
ippo,46,greedy,1,1.0,1.0,0.0,0.9999999999999998,0.9999999999999991,63.05368436030237,3.8854141235351564e-05,0.0
ippo,46,greedy,2,1.0,1.0,0.0,0.9999999999999998,0.9999999999999982,76.39643549402018,3.81121940612793e-05,0.0
ippo,46,greedy,3,1.0,1.0,0.0,0.9999999999999998,0.9999999999999982,76.61440000000007,3.952708053588867e-05,0.0
ippo,46,greedy,4,1.0,1.0,0.0,0.9999999999999998,0.9999999999999977,75.40876186384969,3.803137969970703e-05,0.0
ippo,46,greedy,5,1.0,1.0,0.0,0.9999999999999998,0.9999999999999977,76.84992,3.755403137207031e-05,0.0
ippo,46,greedy,6,1.0,1.0,0.0,0.9999999999999998,0.9999999999999979,77.03168,3.823892211914062e-05,0.0
ippo,46,greedy,7,1.0,1.0,0.0,0.9999999999999998,0.9999999999999979,69.40762160076478,3.838074111938476e-05,0.0
ippo,46,greedy,8,1.0,1.0,0.0,0.9999999999999998,0.9999999999999988,76.77312,4.126016235351562e-05,0.0
ippo,46,greedy,9,1.0,1.0,0.0,0.9999999999999998,0.999999999999998,52.40432772146324,3.505894470214844e-05,0.0
ippo,46,sampled,0,0.38100000000000006,0.0,0.0,-0.01020874117425083,0.507456816722017,63.78127101687139,1.782568395137787e-06,0.0
ippo,46,sampled,1,0.36800000000000005,0.0,0.0,-0.03149726398659734,0.20004205343571022,67.08635128126171,2.5285828471183783e-06,0.0
ippo,46,sampled,2,0.3710000000000001,0.0,0.0,-0.02998100468024688,0.15119404102194853,76.60250377144675,2.472641313076019e-06,0.0
ippo,46,sampled,3,0.366,0.0,0.0,-0.0186538791509818,0.4671304119759062,75.25773216571994,2.9949410557746886e-06,0.0
ippo,46,sampled,4,0.36800000000000005,0.0,0.0,0.08185117822575376,0.46609503728129315,73.7320952187686,3.376691579818726e-06,0.0
ippo,46,sampled,5,0.37900000000000006,0.0,0.0,-0.03409450620494119,0.235265352669362,76.66741539667686,4.6569551944732665e-06,0.0
ippo,46,sampled,6,0.36800000000000005,0.0,0.0,-0.024308444572454242,0.2939037497918857,76.96601652837693,4.2119088172912594e-06,0.0
ippo,46,sampled,7,0.3660000000000001,0.0,0.0,-0.022779289125842657,0.3038447482016212,72.98446408379068,2.21322306394577e-06,0.0
ippo,46,sampled,8,0.364,0.0,0.0,-0.02315148394498496,0.1667606406354599,76.76930932199889,6.22600462436676e-06,0.0
ippo,46,sampled,9,0.3880000000000001,0.0,0.0,-0.0020620421403664537,0.49265497328307245,55.983803808372635,7.248793572187425e-07,0.0
ippo,47,greedy,0,0.63,0.025,0.0,-0.039315845466355484,0.8245352902104459,69.73342830917456,6.916264414787293e-07,0.0
ippo,47,greedy,1,0.6159999999999998,0.025,0.0,-0.1648004417000104,0.7142961951153378,76.62988451383653,1.720988303422928e-07,0.0
ippo,47,greedy,2,0.7559999999999999,0.31,0.0,0.16697757901868832,0.9811953348841383,74.10971261104261,1.5412343740463256e-06,0.0
ippo,47,greedy,3,0.6149999999999999,0.025,0.0,-0.11327958112685751,0.7883156660356545,76.37444416878613,2.626896035671234e-06,0.0
ippo,47,greedy,4,0.6289999999999999,0.06,0.0,-0.1418576804652973,0.9108547267954294,76.63616007755826,1.3898351192474366e-06,0.0
ippo,47,greedy,5,0.7029999999999998,0.18,0.0,0.051984421328155575,0.9728741072352631,76.42301578759799,2.289318561553955e-06,0.0
ippo,47,greedy,6,0.6329999999999998,0.08,0.0,-0.14998788292671011,0.8626258048206553,76.82560007512684,2.3910825252532958e-06,0.0
ippo,47,greedy,7,0.9940000000000001,0.98,0.0,0.7208387441122353,0.97152924679342,1.595950899229166,1.92895,0.0
ippo,47,greedy,8,0.7399999999999999,0.26,0.0,0.24025345816338026,0.9787428129994451,76.54400008955656,4.7083144187927245e-06,0.0
ippo,47,greedy,9,0.708,0.12,0.0,0.037776071144626236,0.8536687443603557,62.869049214429545,2.6699787378311156e-07,0.0
ippo,47,sampled,0,0.3710000000000001,0.0,0.0,-0.009500688845955823,0.46901950267524944,63.86840120969663,2.0404860615730283e-06,0.0
ippo,47,sampled,1,0.37300000000000005,0.0,0.0,0.0019823862030370924,0.20595021344533732,67.51399943671812,2.931106567382814e-06,0.0
ippo,47,sampled,2,0.37,0.0,0.0,-0.015968689763078556,0.13349031195523248,76.27856661434951,2.7867101430892946e-06,0.0
ippo,47,sampled,3,0.366,0.0,0.0,-0.007585210656058455,0.5160800989388511,74.68250644747503,3.063448107242584e-06,0.0
ippo,47,sampled,4,0.364,0.0,0.0,0.05838567888284096,0.44336195743275253,74.96071914205282,3.3665300965309145e-06,0.0
ippo,47,sampled,5,0.3760000000000001,0.0,0.0,0.011064660732814355,0.25757226522488763,76.60674816923432,5.482965922355653e-06,0.0
ippo,47,sampled,6,0.36,0.0,0.0,-0.018016371237412756,0.3218940583354496,76.88951121461312,4.213559865951538e-06,0.0
ippo,47,sampled,7,0.365,0.0,0.0,-0.02494789612506343,0.28950300925559597,74.9890839110302,3.5860889196395874e-06,0.0
ippo,47,sampled,8,0.37,0.0,0.0,0.01395113167901944,0.18498326210250407,76.76930932199899,6.285375690460205e-06,0.0
ippo,47,sampled,9,0.368,0.0,0.0,-0.005000879277316032,0.46279956368824404,57.381004092775804,7.288619518280029e-07,0.0
ippo,48,greedy,0,0.998,0.995,0.0,0.8253287230050015,0.9988303461804264,64.37979187654481,3.8568103790283206e-05,0.0
ippo,48,greedy,1,0.997,0.99,0.0,0.7629040868804793,0.9956237350690083,63.05489623789257,3.8854141235351564e-05,0.0
ippo,48,greedy,2,0.998,0.995,0.0,0.8253287230050015,0.99785218823908,76.40099109310692,3.81121940612793e-05,0.0
ippo,48,greedy,3,0.9990000000000001,0.995,0.0,0.8835524820033344,0.9999519426247124,76.61440000000007,3.952708053588867e-05,0.0
ippo,48,greedy,4,0.998,0.99,0.0,0.8156399981810865,0.9958900837311593,75.43988368858545,3.803137969970703e-05,0.0
ippo,48,greedy,5,1.0,1.0,0.0,1.0,0.9999988038919116,76.84992,3.755403137207031e-05,0.0
ippo,48,greedy,6,1.0,1.0,0.0,1.0,0.9999959603350186,77.03168,3.823892211914062e-05,0.0
ippo,48,greedy,7,0.996,0.99,0.0,0.737179616515944,0.9960097459441712,69.4481681890473,3.838074111938476e-05,0.0
ippo,48,greedy,8,0.9990000000000001,0.995,0.0,0.9265996684800262,0.9976179692680163,76.77312,4.126016235351562e-05,0.0
ippo,48,greedy,9,0.998,0.995,0.0,0.8253287230050015,0.9992034610252325,52.41390542870352,3.505894470214844e-05,0.0
ippo,48,sampled,0,0.36900000000000005,0.0,0.0,0.0023621498715178783,0.460234933763341,63.8843911265301,2.0224203944206243e-06,0.0
ippo,48,sampled,1,0.37400000000000005,0.0,0.0,-0.027958589829356294,0.2232901973795899,67.43386450030093,2.383233594894409e-06,0.0
ippo,48,sampled,2,0.38,0.0,0.0,-0.02812739572542151,0.12005926668495233,76.30981390434411,2.472641313076019e-06,0.0
ippo,48,sampled,3,0.37300000000000005,0.0,0.0,-0.025177259193054448,0.46592316834040226,75.09412181300897,3.0478285431861877e-06,0.0
ippo,48,sampled,4,0.365,0.0,0.0,0.07633073637970676,0.45607262708441637,73.9788540695482,3.364818203449249e-06,0.0
ippo,48,sampled,5,0.39,0.005,0.0,-0.019873974493556257,0.265228345484504,76.64072909410964,5.0258334875106815e-06,0.0
ippo,48,sampled,6,0.37300000000000005,0.0,0.0,-0.018864744720579887,0.3422270462537335,76.99175594490546,4.213348460197449e-06,0.0
ippo,48,sampled,7,0.36700000000000005,0.0,0.0,-0.03089043922416691,0.2791672235816482,74.62615483929703,2.6870747923851015e-06,0.0
ippo,48,sampled,8,0.37500000000000006,0.0,0.0,-0.013299657585325201,0.20778806455046966,76.76930932199897,6.0994962692260745e-06,0.0
ippo,48,sampled,9,0.377,0.0,0.0,-0.019404703985532578,0.4740980747427443,56.38089813390096,6.900618612766266e-07,0.0
ippo,49,greedy,0,0.7739999999999999,0.24,0.0,0.014768721720344755,0.9499549860600919,66.16010379397126,6.787530779838562e-07,0.0
ippo,49,greedy,1,0.6089999999999999,0.01,0.0,-0.18406985314512836,0.31431344104125586,76.71040008482824,1.7211273312568665e-07,0.0
ippo,49,greedy,2,0.6969999999999998,0.105,0.0,-0.08610867361277694,0.8948907228766136,76.74379755217952,1.5213146209716796e-06,0.0
ippo,49,greedy,3,0.7369999999999999,0.05,0.0,-0.01486868995815816,0.7096422228978614,76.53504001239415,1.693997025489807e-06,0.0
ippo,49,greedy,4,0.7119999999999999,0.13,0.0,-0.026998546121306678,0.9228868085939774,76.69503000722483,1.8203985691070556e-06,0.0
ippo,49,greedy,5,0.68,0.025,0.0,-0.12423102302597018,0.6638604454127764,76.70656009701233,2.5771522521972656e-06,0.0
ippo,49,greedy,6,0.6859999999999998,0.03,0.0,-0.10413709022019772,0.49619995112442544,76.88832004177652,2.809523105621338e-06,0.0
ippo,49,greedy,7,0.8679999999999999,0.67,0.0,0.4301507537688442,0.9998382576398382,69.56753638958614,5.8115806579589844e-06,0.0
ippo,49,greedy,8,0.6609999999999999,0.025,0.0,-0.12187057143052978,0.511916136708688,76.69248003034234,4.721832275390625e-06,0.0
ippo,49,greedy,9,0.8679999999999999,0.67,0.0,0.4301507537688442,0.9999424566385938,63.7685503244132,2.6619264483451844e-07,0.0
ippo,49,sampled,0,0.38300000000000006,0.0,0.0,-0.02916489496802126,0.4424735788112445,64.62324552471136,1.720423007011414e-06,0.0
ippo,49,sampled,1,0.36800000000000005,0.0,0.0,-0.03347115383071135,0.21017355369988136,69.35620806507877,2.381073534488678e-06,0.0
ippo,49,sampled,2,0.385,0.0,0.0,-0.04468966148908721,0.12697477902545398,76.63532026429128,2.4669642567634585e-06,0.0
ippo,49,sampled,3,0.373,0.0,0.0,-0.007153943696510864,0.4854564054627953,75.50834401439683,3.014660429954529e-06,0.0
ippo,49,sampled,4,0.371,0.0,0.0,0.034852222103039385,0.4494498894816658,75.0919791382693,3.258136343955994e-06,0.0
ippo,49,sampled,5,0.38799999999999996,0.0,0.0,-0.002329374711555243,0.2710367920285719,76.84992,5.11789436340332e-06,0.0
ippo,49,sampled,6,0.382,0.0,0.0,-0.008847303954921828,0.3262656634067853,76.96641376453489,4.2128279447555545e-06,0.0
ippo,49,sampled,7,0.371,0.0,0.0,-0.03533887632717622,0.28271587922280556,75.64904360910386,2.573690676689149e-06,0.0
ippo,49,sampled,8,0.368,0.0,0.0,-0.014628670661205212,0.1491015456160852,76.76930932199897,5.660152387619019e-06,0.0
ippo,49,sampled,9,0.38800000000000007,0.0,0.0,-0.02556702992897642,0.5054887498369978,57.59835808421793,6.882897913455963e-07,0.0
ippo,50,greedy,0,0.8839999999999999,0.5,0.0,0.9254814716983816,0.999185601021121,63.52154362149354,4.2695650458335877e-07,0.0
ippo,50,greedy,1,0.9,0.5,0.0,0.9999999999999999,0.9999999999999997,63.780045862420785,2.762638032436371e-07,0.0
ippo,50,greedy,2,0.934,0.71,0.0,0.7701698020275384,0.998482526770023,76.08219456781212,2.266810417175293e-06,0.0
ippo,50,greedy,3,0.977,0.885,0.0,0.9164847573359832,0.9999362274268252,76.1147850379604,3.952708053588867e-05,0.0
ippo,50,greedy,4,0.9720000000000002,0.86,0.0,0.8999999999999998,0.9998169702158247,75.11931216225176,3.803137969970703e-05,0.0
ippo,50,greedy,5,1.0,1.0,0.0,0.9999999999999998,0.9999999999999998,76.84222806272687,3.755403137207031e-05,0.0
ippo,50,greedy,6,1.0,1.0,0.0,0.9999999999999998,0.9999999999999993,77.02309279218238,3.823892211914062e-05,0.0
ippo,50,greedy,7,0.845,0.54,0.0,0.5470125975653725,0.9970264143918726,69.3388313530366,6.538234710693359e-06,0.0
ippo,50,greedy,8,1.0,1.0,0.0,0.9999999999999998,0.9999999999999997,76.77312,4.126016235351562e-05,0.0
ippo,50,greedy,9,0.8,0.5,0.0,0.9999999999999999,0.9999999999999986,55.47818648447377,4.1977226734161376e-07,0.0
ippo,50,sampled,0,0.381,0.0,0.0,0.00713103032699704,0.5266060395850134,63.82795071559912,1.7585804998874666e-06,0.0
ippo,50,sampled,1,0.37000000000000005,0.0,0.0,-0.01569130402636846,0.19240935349537713,67.517817281193,2.2439930081367493e-06,0.0
ippo,50,sampled,2,0.37200000000000005,0.0,0.0,-0.03377486818128598,0.15740942529135427,76.47416372591783,2.7295732378959664e-06,0.0
ippo,50,sampled,3,0.371,0.0,0.0,-0.03593563595409578,0.43664007798354076,75.25425098478422,3.0477010607719423e-06,0.0
ippo,50,sampled,4,0.3710000000000001,0.005,0.0,0.07376938275156406,0.8509154494545923,74.73610030257387,3.3680024147033692e-06,0.0
ippo,50,sampled,5,0.376,0.0,0.0,-0.018176451005538292,0.2682118596200205,76.81313426339518,4.9303367853164676e-06,0.0
ippo,50,sampled,6,0.37200000000000005,0.0,0.0,-0.034985332063512446,0.2920810339859169,76.96641376453492,4.107262635231019e-06,0.0
ippo,50,sampled,7,0.375,0.0,0.0,-0.009399741273796888,0.3416613437621087,74.03644714985079,2.217928194999695e-06,0.0
ippo,50,sampled,8,0.35800000000000004,0.0,0.0,-0.035370489208546685,0.16224822332078875,76.76932936256149,5.973371076583862e-06,0.0
ippo,50,sampled,9,0.393,0.0,0.0,-0.04155250869448993,0.39755053978547794,55.54226125857015,6.096212536096573e-07,0.0
ippo,51,greedy,0,1.0,1.0,0.0,0.9999999999999998,0.9999999999999976,64.38003275684702,3.8568103790283206e-05,0.0
ippo,51,greedy,1,1.0,1.0,0.0,0.9999999999999998,0.9999999999999973,63.05500386569647,3.8854141235351564e-05,0.0
ippo,51,greedy,2,1.0,1.0,0.0,0.9999999999999998,0.9999999999999991,76.40099109310692,3.81121940612793e-05,0.0
ippo,51,greedy,3,1.0,1.0,0.0,0.9999999999999998,0.9999999999999991,76.61440000000007,3.952708053588867e-05,0.0
ippo,51,greedy,4,1.0,1.0,0.0,0.9999999999999998,0.999999999999998,75.43735434821596,3.803137969970703e-05,0.0
ippo,51,greedy,5,1.0,1.0,0.0,0.9999999999999998,0.9999999999999982,76.84992,3.755403137207031e-05,0.0
ippo,51,greedy,6,1.0,1.0,0.0,0.9999999999999998,0.9999999999999986,77.03168,3.823892211914062e-05,0.0
ippo,51,greedy,7,1.0,1.0,0.0,0.9999999999999998,0.9999999999999976,69.45402714301053,3.838074111938476e-05,0.0
ippo,51,greedy,8,1.0,1.0,0.0,0.9999999999999998,0.9999999999999986,76.77312,4.126016235351562e-05,0.0
ippo,51,greedy,9,1.0,1.0,0.0,0.9999999999999998,0.9999999999999993,52.41178739859056,3.505894470214844e-05,0.0
ippo,51,sampled,0,0.40299999999999997,0.005,0.0,-0.004415693217448566,0.7490633038747341,63.93417813844049,8.190507560968399e-07,0.0
ippo,51,sampled,1,0.382,0.0,0.0,-0.03168406968112671,0.23825289644453473,66.37330765331333,1.178471553325653e-06,0.0
ippo,51,sampled,2,0.38400000000000006,0.0,0.0,-0.03283817222732168,0.19314342219890712,76.82201971820407,2.111957406997681e-06,0.0
ippo,51,sampled,3,0.397,0.0,0.0,-0.011914441273818145,0.44272736154351505,75.94545292539503,2.882723879814148e-06,0.0
ippo,51,sampled,4,0.387,0.005,0.0,0.025370709084859187,0.8060901559392482,74.40439396887129,3.2158565521240233e-06,0.0
ippo,51,sampled,5,0.403,0.0,0.0,-0.030215642847987473,0.27408238111991756,76.65290229659684,4.28600914478302e-06,0.0
ippo,51,sampled,6,0.377,0.0,0.0,-0.01818588389924432,0.3518966736991521,76.91163104397484,4.214961099624633e-06,0.0
ippo,51,sampled,7,0.376,0.0,0.0,-0.019342049891036966,0.2835894052606601,74.3198579291033,2.1702377796173095e-06,0.0
ippo,51,sampled,8,0.376,0.005,0.0,-0.001745937823537794,0.6663158761353507,76.76930932199903,5.696016931533814e-06,0.0
ippo,51,sampled,9,0.418,0.0,0.0,-0.037104014116400366,0.3865992457100248,56.07217038522352,5.956157445907593e-07,0.0
ippo,52,greedy,0,0.5429999999999999,0.015,0.0,-0.05785665074876058,0.7896120836715366,73.99699477319818,6.796249747276306e-07,0.0
ippo,52,greedy,1,0.4809999999999999,0.015,0.0,-0.02138184211745931,0.6814151309332138,74.15764529041874,1.1763573884963989e-06,0.0
ippo,52,greedy,2,0.5209999999999999,0.015,0.0,-0.0893280624361927,0.7140197267821973,72.99156915747415,1.5187476873397827e-06,0.0
ippo,52,greedy,3,0.587,0.035,0.0,0.021729843476170255,0.8404490610588429,73.66184990905751,2.1832144260406493e-06,0.0
ippo,52,greedy,4,0.54,0.015,0.0,-0.038455734871781375,0.7753069698669517,71.95581080907694,1.3898351192474366e-06,0.0
ippo,52,greedy,5,0.7249999999999999,0.015,0.0,0.13398715469635913,0.8346788506965869,75.9874152787604,2.262449264526367e-06,0.0
ippo,52,greedy,6,0.61,0.145,0.0,0.19874758132373413,0.7902379270612168,74.50025544894707,2.792953979969025e-06,0.0
ippo,52,greedy,7,0.625,0.07,0.0,0.11152702503385922,0.8093319146450233,64.205623420272,5.8115806579589844e-06,0.0
ippo,52,greedy,8,0.547,0.015,0.0,-0.10258447676494728,0.7937992127632635,76.55680010612117,2.6922194957733156e-06,0.0
ippo,52,greedy,9,0.4360000000000001,0.015,0.0,0.08918683981356874,0.8805099948814565,65.2949676791614,2.6675578951835633e-07,0.0
ippo,52,sampled,0,0.365,0.0,0.0,-0.03345681263424895,0.46135659215540903,63.50477411543099,2.2898337244987487e-06,0.0
ippo,52,sampled,1,0.353,0.0,0.0,-0.01912811292032346,0.21013878169269823,67.36842039583024,3.611375367641449e-06,0.0
ippo,52,sampled,2,0.3660000000000001,0.0,0.0,-0.026166560144681706,0.1119035028455029,76.11538614802905,3.868065571784974e-06,0.0
ippo,52,sampled,3,0.361,0.0,0.0,0.008187491210373802,0.564717095813579,74.9130790392691,3.662532496452332e-06,0.0
ippo,52,sampled,4,0.365,0.0,0.0,0.06867468922000308,0.48237949770950717,74.18049839711828,3.705882394313812e-06,0.0
ippo,52,sampled,5,0.375,0.0,0.0,0.006227030612868139,0.23030243485141194,76.5280321411824,6.642495584487915e-06,0.0
