wall_time,elapsed_sec,step,episode,ep_reward,ep_reward_ma100,sps,loss,policy_loss,value_loss,entropy,epsilon,embb_mbps_mean,spectral_eff_bps_hz,urllc_delay_ms_mean,sla_violation_pct,sla_satisfaction_pct,jains_fairness
2026-07-09 15:24:15,449.34,36351,181,-27.0007,-205.5865,80.9,6.737884,-0.0,13.521579,2.290575,,1.632164,0.163216,113306.635119,3.203125,96.796875,0.428756
2026-07-09 15:24:22,456.45,36863,184,100.7735,-201.3315,80.8,40.707275,0.0,81.460281,2.286486,,2.979208,0.297921,59915.470627,2.421875,97.578125,0.421147
2026-07-09 15:24:29,463.45,37375,186,-120.2194,-200.2204,80.6,19.387993,0.0,38.821571,2.279291,,1.954229,0.195423,65923.587933,6.210938,93.789062,0.372111
2026-07-09 15:24:36,470.43,37887,189,46.1541,-196.891,80.5,6.783474,0.0,13.612411,2.273192,,1.878535,0.187854,46218.213756,2.1875,97.8125,0.41078
2026-07-09 15:24:43,477.35,38399,192,111.2131,-192.7829,80.4,19.458197,0.0,38.961803,2.270438,,2.881182,0.288118,54425.290543,2.578125,97.421875,0.336325
2026-07-09 15:24:50,484.34,38911,194,159.6159,-188.1461,80.3,28.071077,-0.0,56.187531,2.268706,,2.750296,0.27503,68118.651793,1.09375,98.90625,0.426188
2026-07-09 15:24:57,491.24,39423,197,25.6232,-185.3699,80.3,6.846599,-0.0,13.738418,2.260968,,1.464447,0.146445,62310.526803,2.109375,97.890625,0.348817
2026-07-09 15:25:03,498.2,39935,199,118.9002,-181.469,80.2,14.661256,-0.0,29.367701,2.259457,,2.339276,0.233928,84992.472391,1.367188,98.632812,0.364007
2026-07-09 15:25:10,505.09,40447,202,-184.2552,-181.5043,80.1,229.585281,-0.0,459.21582,2.26319,,4.402618,0.440262,698207.706871,8.320312,91.679688,0.43109
2026-07-09 15:25:17,512.09,40959,204,-262.3472,-182.5148,80.0,147.905838,-0.0,295.856659,2.248681,,1.123843,0.112384,100044.831809,6.757812,93.242188,0.498205
2026-07-09 15:25:24,518.96,41471,207,-96.8242,-181.4569,79.9,85.348549,-0.0,170.742111,2.250357,,2.035477,0.203548,107726.642449,4.921875,95.078125,0.435703
2026-07-09 15:25:31,525.88,41983,209,-203.9789,-181.7315,79.8,114.712364,0.0,229.469589,2.243351,,1.185169,0.118517,94482.305811,5.703125,94.296875,0.536467
2026-07-09 15:25:38,532.83,42495,212,86.3999,-178.501,79.8,8.868656,-0.0,17.782194,2.244094,,1.707749,0.170775,49847.495903,1.09375,98.90625,0.471761
2026-07-09 15:25:45,539.79,43007,215,-262.6596,-179.5029,79.7,195.128937,-0.0,390.302765,2.243806,,2.617609,0.261761,77306.31426,7.96875,92.03125,0.458271
2026-07-09 15:25:52,546.63,43519,217,39.0016,-176.9323,79.6,31.156986,0.0,62.358826,2.24268,,2.447979,0.244798,48348.228116,3.398437,96.601562,0.442179
